,file,liveness
1,regional-us-weekly-2016-12-30--2017-01-06.csv,0.15452950000000001
2,regional-us-weekly-2017-01-06--2017-01-13.csv,0.1637285
3,regional-us-weekly-2017-01-13--2017-01-20.csv,0.16022300000000006
4,regional-us-weekly-2017-01-20--2017-01-27.csv,0.15979700000000002
5,regional-us-weekly-2017-01-27--2017-02-03.csv,0.16554550000000012
6,regional-us-weekly-2017-02-03--2017-02-10.csv,0.16834750000000007
7,regional-us-weekly-2017-02-10--2017-02-17.csv,0.1560465
8,regional-us-weekly-2017-02-17--2017-02-24.csv,0.15880700000000006
9,regional-us-weekly-2017-02-24--2017-03-03.csv,0.152952
10,regional-us-weekly-2017-03-03--2017-03-10.csv,0.15035150000000005
11,regional-us-weekly-2017-03-10--2017-03-17.csv,0.153705
12,regional-us-weekly-2017-03-17--2017-03-24.csv,0.16802499999999998
13,regional-us-weekly-2017-03-24--2017-03-31.csv,0.1698585
14,regional-us-weekly-2017-03-31--2017-04-07.csv,0.16744950000000003
15,regional-us-weekly-2017-04-07--2017-04-14.csv,0.1750815
16,regional-us-weekly-2017-04-14--2017-04-21.csv,0.17482149999999994
17,regional-us-weekly-2017-04-21--2017-04-28.csv,0.17165949999999996
18,regional-us-weekly-2017-04-28--2017-05-05.csv,0.16899100000000003
19,regional-us-weekly-2017-05-05--2017-05-12.csv,0.16316700000000003
20,regional-us-weekly-2017-05-12--2017-05-19.csv,0.16241
21,regional-us-weekly-2017-05-19--2017-05-26.csv,0.16402850000000005
22,regional-us-weekly-2017-05-26--2017-06-02.csv,0.16300449999999994
23,regional-us-weekly-2017-06-02--2017-06-09.csv,0.15811699999999992
24,regional-us-weekly-2017-06-09--2017-06-16.csv,0.15268349999999997
25,regional-us-weekly-2017-06-16--2017-06-23.csv,0.15540900000000002
26,regional-us-weekly-2017-06-23--2017-06-30.csv,0.15700750000000008
27,regional-us-weekly-2017-06-30--2017-07-07.csv,0.15210650000000003
28,regional-us-weekly-2017-07-07--2017-07-14.csv,0.14954050000000002
29,regional-us-weekly-2017-07-14--2017-07-21.csv,0.14799200000000007
30,regional-us-weekly-2017-07-21--2017-07-28.csv,0.17485149999999994
31,regional-us-weekly-2017-07-28--2017-08-04.csv,0.15140350000000005
32,regional-us-weekly-2017-08-04--2017-08-11.csv,0.1473490000000001
33,regional-us-weekly-2017-08-11--2017-08-18.csv,0.15270050000000002
34,regional-us-weekly-2017-08-18--2017-08-25.csv,0.14829000000000003
35,regional-us-weekly-2017-08-25--2017-09-01.csv,0.15227150000000006
36,regional-us-weekly-2017-09-01--2017-09-08.csv,0.15346300000000004
37,regional-us-weekly-2017-09-08--2017-09-15.csv,0.15136700000000003
38,regional-us-weekly-2017-09-15--2017-09-22.csv,0.15224999999999994
39,regional-us-weekly-2017-09-22--2017-09-29.csv,0.15813399999999997
40,regional-us-weekly-2017-09-29--2017-10-06.csv,0.1535779999999999
41,regional-us-weekly-2017-10-06--2017-10-13.csv,0.1478785
42,regional-us-weekly-2017-10-13--2017-10-20.csv,0.14859599999999995
43,regional-us-weekly-2017-10-20--2017-10-27.csv,0.15228450000000002
44,regional-us-weekly-2017-10-27--2017-11-03.csv,0.16276350000000003
45,regional-us-weekly-2017-11-03--2017-11-10.csv,0.1533255
46,regional-us-weekly-2017-11-10--2017-11-17.csv,0.15596800000000002
47,regional-us-weekly-2017-11-17--2017-11-24.csv,0.16424100000000003
48,regional-us-weekly-2017-11-24--2017-12-01.csv,0.16390899999999997
49,regional-us-weekly-2017-12-01--2017-12-08.csv,0.16118500000000002
50,regional-us-weekly-2017-12-08--2017-12-15.csv,0.15604200000000001
51,regional-us-weekly-2017-12-15--2017-12-22.csv,0.17845800000000003
52,regional-us-weekly-2017-12-22--2017-12-29.csv,0.1601510000000001
