,file,energy
1,regional-us-weekly-2016-12-30--2017-01-06.csv,0.6081349999999999
2,regional-us-weekly-2017-01-06--2017-01-13.csv,0.6062899999999997
3,regional-us-weekly-2017-01-13--2017-01-20.csv,0.6088999999999998
4,regional-us-weekly-2017-01-20--2017-01-27.csv,0.6085799999999998
5,regional-us-weekly-2017-01-27--2017-02-03.csv,0.6173549999999999
6,regional-us-weekly-2017-02-03--2017-02-10.csv,0.6197449999999998
7,regional-us-weekly-2017-02-10--2017-02-17.csv,0.6099549999999999
8,regional-us-weekly-2017-02-17--2017-02-24.csv,0.6041350000000001
9,regional-us-weekly-2017-02-24--2017-03-03.csv,0.6054749999999999
10,regional-us-weekly-2017-03-03--2017-03-10.csv,0.5999549999999998
11,regional-us-weekly-2017-03-10--2017-03-17.csv,0.6022499999999998
12,regional-us-weekly-2017-03-17--2017-03-24.csv,0.5866199999999999
13,regional-us-weekly-2017-03-24--2017-03-31.csv,0.5906999999999998
14,regional-us-weekly-2017-03-31--2017-04-07.csv,0.5980899999999998
15,regional-us-weekly-2017-04-07--2017-04-14.csv,0.5962299999999999
16,regional-us-weekly-2017-04-14--2017-04-21.csv,0.5982999999999997
17,regional-us-weekly-2017-04-21--2017-04-28.csv,0.5999149999999996
18,regional-us-weekly-2017-04-28--2017-05-05.csv,0.6104049999999996
19,regional-us-weekly-2017-05-05--2017-05-12.csv,0.6043139999999998
20,regional-us-weekly-2017-05-12--2017-05-19.csv,0.6050949999999999
21,regional-us-weekly-2017-05-19--2017-05-26.csv,0.6023399999999999
22,regional-us-weekly-2017-05-26--2017-06-02.csv,0.5959499999999998
23,regional-us-weekly-2017-06-02--2017-06-09.csv,0.6043249999999998
24,regional-us-weekly-2017-06-09--2017-06-16.csv,0.6113649999999998
25,regional-us-weekly-2017-06-16--2017-06-23.csv,0.6071549999999999
26,regional-us-weekly-2017-06-23--2017-06-30.csv,0.621075
27,regional-us-weekly-2017-06-30--2017-07-07.csv,0.6210100000000001
28,regional-us-weekly-2017-07-07--2017-07-14.csv,0.598945
29,regional-us-weekly-2017-07-14--2017-07-21.csv,0.6117499999999998
30,regional-us-weekly-2017-07-21--2017-07-28.csv,0.6207649999999999
31,regional-us-weekly-2017-07-28--2017-08-04.csv,0.6182499999999999
32,regional-us-weekly-2017-08-04--2017-08-11.csv,0.6185499999999997
33,regional-us-weekly-2017-08-11--2017-08-18.csv,0.6214499999999997
34,regional-us-weekly-2017-08-18--2017-08-25.csv,0.6224599999999996
35,regional-us-weekly-2017-08-25--2017-09-01.csv,0.6058439999999996
36,regional-us-weekly-2017-09-01--2017-09-08.csv,0.6019589999999996
37,regional-us-weekly-2017-09-08--2017-09-15.csv,0.6023139999999997
38,regional-us-weekly-2017-09-15--2017-09-22.csv,0.6046799999999997
39,regional-us-weekly-2017-09-22--2017-09-29.csv,0.6095349999999997
40,regional-us-weekly-2017-09-29--2017-10-06.csv,0.6122599999999997
41,regional-us-weekly-2017-10-06--2017-10-13.csv,0.6025899999999996
42,regional-us-weekly-2017-10-13--2017-10-20.csv,0.6033149999999998
43,regional-us-weekly-2017-10-20--2017-10-27.csv,0.6116199999999996
44,regional-us-weekly-2017-10-27--2017-11-03.csv,0.5998749999999997
45,regional-us-weekly-2017-11-03--2017-11-10.csv,0.5794699999999997
46,regional-us-weekly-2017-11-10--2017-11-17.csv,0.6032399999999996
47,regional-us-weekly-2017-11-17--2017-11-24.csv,0.6062949999999996
48,regional-us-weekly-2017-11-24--2017-12-01.csv,0.5813699999999996
49,regional-us-weekly-2017-12-01--2017-12-08.csv,0.5684099999999999
50,regional-us-weekly-2017-12-08--2017-12-15.csv,0.5609000000000001
51,regional-us-weekly-2017-12-15--2017-12-22.csv,0.57787
52,regional-us-weekly-2017-12-22--2017-12-29.csv,0.5601044999999999
