,file,valence
1,regional-us-weekly-2016-12-30--2017-01-06.csv,0.4410799999999999
2,regional-us-weekly-2017-01-06--2017-01-13.csv,0.44350999999999985
3,regional-us-weekly-2017-01-13--2017-01-20.csv,0.43956999999999974
4,regional-us-weekly-2017-01-20--2017-01-27.csv,0.44584999999999964
5,regional-us-weekly-2017-01-27--2017-02-03.csv,0.44143599999999966
6,regional-us-weekly-2017-02-03--2017-02-10.csv,0.4278359999999997
7,regional-us-weekly-2017-02-10--2017-02-17.csv,0.42294149999999997
8,regional-us-weekly-2017-02-17--2017-02-24.csv,0.4258314999999998
9,regional-us-weekly-2017-02-24--2017-03-03.csv,0.41987749999999996
10,regional-us-weekly-2017-03-03--2017-03-10.csv,0.4346105
11,regional-us-weekly-2017-03-10--2017-03-17.csv,0.43626100000000007
12,regional-us-weekly-2017-03-17--2017-03-24.csv,0.4344774999999999
13,regional-us-weekly-2017-03-24--2017-03-31.csv,0.43140750000000005
14,regional-us-weekly-2017-03-31--2017-04-07.csv,0.43632249999999995
15,regional-us-weekly-2017-04-07--2017-04-14.csv,0.42581700000000017
16,regional-us-weekly-2017-04-14--2017-04-21.csv,0.43608899999999984
17,regional-us-weekly-2017-04-21--2017-04-28.csv,0.45117399999999996
18,regional-us-weekly-2017-04-28--2017-05-05.csv,0.4506934999999998
19,regional-us-weekly-2017-05-05--2017-05-12.csv,0.4494009999999999
20,regional-us-weekly-2017-05-12--2017-05-19.csv,0.45975599999999983
21,regional-us-weekly-2017-05-19--2017-05-26.csv,0.45252649999999994
22,regional-us-weekly-2017-05-26--2017-06-02.csv,0.45188099999999987
23,regional-us-weekly-2017-06-02--2017-06-09.csv,0.45525449999999984
24,regional-us-weekly-2017-06-09--2017-06-16.csv,0.46234149999999985
25,regional-us-weekly-2017-06-16--2017-06-23.csv,0.4602064999999999
26,regional-us-weekly-2017-06-23--2017-06-30.csv,0.46061799999999986
27,regional-us-weekly-2017-06-30--2017-07-07.csv,0.4782269999999999
28,regional-us-weekly-2017-07-07--2017-07-14.csv,0.4512964999999998
29,regional-us-weekly-2017-07-14--2017-07-21.csv,0.4616020000000001
30,regional-us-weekly-2017-07-21--2017-07-28.csv,0.4501149999999998
31,regional-us-weekly-2017-07-28--2017-08-04.csv,0.45901700000000006
32,regional-us-weekly-2017-08-04--2017-08-11.csv,0.4609100000000001
33,regional-us-weekly-2017-08-11--2017-08-18.csv,0.4614350000000001
34,regional-us-weekly-2017-08-18--2017-08-25.csv,0.465075
35,regional-us-weekly-2017-08-25--2017-09-01.csv,0.4588735000000001
36,regional-us-weekly-2017-09-01--2017-09-08.csv,0.4623430000000001
37,regional-us-weekly-2017-09-08--2017-09-15.csv,0.4667245000000001
38,regional-us-weekly-2017-09-15--2017-09-22.csv,0.46284450000000005
39,regional-us-weekly-2017-09-22--2017-09-29.csv,0.46771449999999987
40,regional-us-weekly-2017-09-29--2017-10-06.csv,0.46338999999999997
41,regional-us-weekly-2017-10-06--2017-10-13.csv,0.456969
42,regional-us-weekly-2017-10-13--2017-10-20.csv,0.4526825000000001
43,regional-us-weekly-2017-10-20--2017-10-27.csv,0.4444624999999999
44,regional-us-weekly-2017-10-27--2017-11-03.csv,0.4463484999999999
45,regional-us-weekly-2017-11-03--2017-11-10.csv,0.43062349999999994
46,regional-us-weekly-2017-11-10--2017-11-17.csv,0.44452899999999973
47,regional-us-weekly-2017-11-17--2017-11-24.csv,0.4475884999999997
48,regional-us-weekly-2017-11-24--2017-12-01.csv,0.47443399999999974
49,regional-us-weekly-2017-12-01--2017-12-08.csv,0.4509429999999998
50,regional-us-weekly-2017-12-08--2017-12-15.csv,0.4575244999999999
51,regional-us-weekly-2017-12-15--2017-12-22.csv,0.48003849999999987
52,regional-us-weekly-2017-12-22--2017-12-29.csv,0.4749769999999999
