,file,instrumentalness
1,regional-us-weekly-2017-12-29--2018-01-05.csv,0.0020978499500000003
2,regional-us-weekly-2018-01-05--2018-01-12.csv,0.0022678415
3,regional-us-weekly-2018-01-12--2018-01-19.csv,0.0023744667000000002
4,regional-us-weekly-2018-01-19--2018-01-26.csv,0.0023773306500000004
5,regional-us-weekly-2018-01-26--2018-02-02.csv,0.0022689577500000003
6,regional-us-weekly-2018-02-02--2018-02-09.csv,0.004213188999999998
7,regional-us-weekly-2018-02-09--2018-02-16.csv,0.0022686562499999994
8,regional-us-weekly-2018-02-16--2018-02-23.csv,0.0018562433000000001
9,regional-us-weekly-2018-02-23--2018-03-02.csv,0.0016714979500000002
10,regional-us-weekly-2018-03-02--2018-03-09.csv,0.0016302459000000003
11,regional-us-weekly-2018-03-09--2018-03-16.csv,0.0013628008500000002
12,regional-us-weekly-2018-03-16--2018-03-23.csv,0.0034835029999999993
13,regional-us-weekly-2018-03-23--2018-03-30.csv,0.00236592955
14,regional-us-weekly-2018-03-30--2018-04-06.csv,0.0023247622499999987
15,regional-us-weekly-2018-04-06--2018-04-13.csv,0.002327840749999999
16,regional-us-weekly-2018-04-13--2018-04-20.csv,0.002338151349999999
17,regional-us-weekly-2018-04-20--2018-04-27.csv,0.005477039050000002
18,regional-us-weekly-2018-04-27--2018-05-04.csv,0.003615087100000001
19,regional-us-weekly-2018-05-04--2018-05-11.csv,0.003606575750000001
20,regional-us-weekly-2018-05-11--2018-05-18.csv,0.00386660475
21,regional-us-weekly-2018-05-18--2018-05-25.csv,0.004882732000000001
22,regional-us-weekly-2018-05-25--2018-06-01.csv,0.0035336049000000013
23,regional-us-weekly-2018-06-01--2018-06-08.csv,0.0035244372499999995
24,regional-us-weekly-2018-06-08--2018-06-15.csv,0.003518741949999999
25,regional-us-weekly-2018-06-15--2018-06-22.csv,0.002846410550000002
26,regional-us-weekly-2018-06-22--2018-06-29.csv,0.0030990820000000026
27,regional-us-weekly-2018-06-29--2018-07-06.csv,0.0036629393499999995
28,regional-us-weekly-2018-07-06--2018-07-13.csv,0.004120672850000001
29,regional-us-weekly-2018-07-13--2018-07-20.csv,0.004197523800000002
30,regional-us-weekly-2018-07-20--2018-07-27.csv,0.00481544085
31,regional-us-weekly-2018-07-27--2018-08-03.csv,0.003538289100000001
32,regional-us-weekly-2018-08-03--2018-08-10.csv,0.003233383050000001
33,regional-us-weekly-2018-08-10--2018-08-17.csv,0.0036110118000000015
34,regional-us-weekly-2018-08-17--2018-08-24.csv,0.0031851238499999994
35,regional-us-weekly-2018-08-24--2018-08-31.csv,0.003103932800000001
36,regional-us-weekly-2018-08-31--2018-09-07.csv,0.0032820872500000002
37,regional-us-weekly-2018-09-07--2018-09-14.csv,0.0032780100999999996
38,regional-us-weekly-2018-09-14--2018-09-21.csv,0.0055427732500000024
39,regional-us-weekly-2018-09-21--2018-09-28.csv,0.004579762000000002
40,regional-us-weekly-2018-09-28--2018-10-05.csv,0.004121991900000002
41,regional-us-weekly-2018-10-05--2018-10-12.csv,0.005786555949999999
42,regional-us-weekly-2018-10-12--2018-10-19.csv,0.006141188450000001
43,regional-us-weekly-2018-10-19--2018-10-26.csv,0.01254615265
44,regional-us-weekly-2018-10-26--2018-11-02.csv,0.005761220850000002
45,regional-us-weekly-2018-11-02--2018-11-09.csv,0.0073656904
46,regional-us-weekly-2018-11-09--2018-11-16.csv,0.008023665100000004
47,regional-us-weekly-2018-11-16--2018-11-23.csv,0.0064869473499999985
48,regional-us-weekly-2018-11-23--2018-11-30.csv,0.00839668275
49,regional-us-weekly-2018-11-30--2018-12-07.csv,0.005816243849999999
50,regional-us-weekly-2018-12-07--2018-12-14.csv,0.01312833665
51,regional-us-weekly-2018-12-14--2018-12-21.csv,0.012488440649999996
52,regional-us-weekly-2018-12-21--2018-12-28.csv,0.009220476750000003
